ID,Name,Latitude,Longitude,BikesAvailable,EmptySlots,Installed,Locked,Temporary,UpdateTime
655,"Crabtree Lane, Fulham",51.48294452,-0.219346128,5,22,true,false,false,10:30
654,"Ashmole Estate, Oval",51.48267821,-0.117661574,21,12,true,false,false,10:30
649,"World's End Place, West Chelsea",51.48180515,-0.18027465,11,11,true,false,false,10:30
648,"Peterborough Road, Sands End",51.46904022,-0.19627483,22,7,true,false,false,10:30
651,"Thorndike Close, West Chelsea",51.48089844,-0.183853573,17,8,true,false,false,10:30
650,"St. Mark's Road, North Kensington",51.51687069,-0.213872396,11,12,true,false,false,10:30
645,"Great Suffolk Street, The Borough",51.50173215,-0.100292412,6,15,true,false,false,10:30
644,"Rainville Road, Hammersmith",51.48373225,-0.223852256,10,25,true,false,false,10:30
647,"Richmond Way, Shepherd's Bush",51.50035306,-0.217515071,8,19,true,false,false,10:30
646,"Buckingham Gate, Westminster",51.49886563,-0.137424571,13,3,true,false,false,10:30
641,"Archbishop's Park, Waterloo",51.49824168,-0.117495865,19,4,true,false,false,10:30
640,"Silverthorne Road, Battersea",51.47286577,-0.148059277,24,3,true,false,false,10:30
643,"All Saints' Road, Portobello",51.5190427,-0.204764421,9,11,true,false,false,10:30
642,"Fawcett Close, Battersea",51.46916161,-0.174485792,28,8,true,false,false,10:30
668,"Ravenscourt Park Station, Hammersmith",51.49422354,-0.236769936,18,8,true,false,false,10:30
669,"Teversham Lane, Stockwell",51.47614939,-0.1232585,38,1,true,false,false,10:30
670,"Ashley Crescent, Battersea",51.46718562,-0.152248582,14,13,true,false,false,10:30
671,"Parsons Green Station, Parsons Green",51.475089,-0.201968,33,22,true,false,false,10:30
664,"Austin Road, Battersea",51.474376,-0.155442787,6,17,true,false,false,10:30
665,"Smugglers Way, Wandsworth",51.46108367,-0.191722864,24,4,true,false,false,10:30
666,"Olympia Way, Olympia",51.49610093,-0.208158259,3,35,true,false,false,10:30
667,"Shepherd's Bush Road North, Shepherd's Bush",51.5015946,-0.222293381,9,25,true,false,false,10:30
660,"West Kensington Station, West Kensington",51.49087074,-0.206029743,6,16,true,false,false,10:30
661,"All Saints Church, Portobello",51.51632095,-0.202608612,3,32,true,false,false,10:30
662,"Phene Street, Chelsea",51.48498496,-0.167919869,4,20,true,false,false,10:30
663,"Clarendon Road, Avondale",51.51323001,-0.211593602,21,3,true,false,false,10:30
656,"Broomhouse Lane, Parsons Green",51.46841875,-0.199135704,18,10,true,false,false,10:30
657,"Blythe Road West, Shepherd's Bush",51.4996806,-0.221791552,0,21,true,false,false,10:30
658,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,14,14,true,false,false,10:30
659,"Grant Road West, Clapham Junction",51.46437067,-0.174619404,33,23,true,false,false,10:30
747,"Ormonde Gate, Chelsea",51.48796408,-0.161765173,11,12,true,false,false,10:30
746,"Lots Road, West Chelsea",51.4795738,-0.17903854,15,8,true,false,false,10:30
745,"Upcerne Road, West Chelsea",51.47816972,-0.18243547,27,2,true,false,false,10:30
744,"Ingrave Street, Battersea",51.46745485,-0.172293499,14,16,true,false,false,10:30
751,"Newton Street, Covent Garden",51.51612862,-0.120909408,19,3,true,false,false,10:30
750,"Culvert Road, Battersea",51.4710956,-0.157850096,20,7,true,false,false,10:30
749,"Haggerston Road, Haggerston",51.53932857,-0.074284675,20,16,true,false,false,10:30
748,"Hertford Road, De Beauvoir Town",51.53727795,-0.079201849,1,24,true,false,false,10:30
739,"Hortensia Road, West Brompton",51.48176572,-0.185273723,8,20,true,false,false,10:30
738,"Imperial Road, Sands End",51.47514228,-0.187278987,4,33,true,false,false,10:30
737,"Fulham Broadway, Walham Green",51.47993289,-0.19411695,16,7,true,false,false,10:30
736,"Queensdale Road, Shepherd's Bush",51.50659035,-0.216104479,26,5,true,false,false,10:30
743,"Oxford Road, Putney",51.46079243,-0.212607684,23,6,true,false,false,10:30
742,"Blenheim Crescent, Ladbroke Grove",51.51510818,-0.208565479,1,21,true,false,false,10:30
741,"Freston Road, Avondale",51.5129814,-0.219486603,16,7,true,false,false,10:30
740,"Sirdar Road, Avondale",51.51092871,-0.214594781,11,15,true,false,false,10:30
762,"Storey's Gate, Westminster",51.50070305,-0.129698963,14,7,true,false,false,10:30
763,"Mile End Park Leisure Centre, Mile End",51.52059714,-0.032566533,12,35,true,false,false,10:30
760,"Rossmore Road, Marylebone",51.52526975,-0.163795009,5,13,true,false,false,10:30
761,"Humbolt Road, Fulham",51.48321729,-0.211860644,6,21,true,false,false,10:30
766,"Ram Street, Wandsworth",51.45752945,-0.192165613,5,0,true,false,false,10:30
767,"Wandsworth Museum, Wandsworth",51.45705988,-0.200806304,28,1,true,false,false,10:30
764,"St. John's Road, Clapham Junction",51.46239255,-0.16829214,28,4,true,false,false,10:30
765,"Ranelagh Gardens, Fulham",51.46760141,-0.20682737,27,12,true,false,false,10:30
754,"Grenfell Road, Avondale",51.5129006,-0.214762686,15,9,true,false,false,10:30
755,"The Vale, Chelsea",51.48512191,-0.174971902,9,15,true,false,false,10:30
752,"Manfred Road, East Putney",51.45816465,-0.20600248,23,6,true,false,false,10:30
753,"Hammersmith Town Hall, Hammersmith",51.49263658,-0.234094148,16,12,true,false,false,10:30
758,"Westbourne Park Road, Portobello",51.51787005,-0.201005397,4,19,true,false,false,10:30
759,"Broadley Terrace, Marylebone",51.52456169,-0.165668686,11,7,true,false,false,10:30
756,"Prince of Wales Drive, Battersea Park",51.47515398,-0.159169801,11,10,true,false,false,10:30
757,"Harcourt Terrace, West Brompton",51.48795853,-0.187404506,8,16,true,false,false,10:30
713,"Hawley Crescent, Camden Town",51.54100708,-0.14326094,15,7,true,false,false,10:30
712,"Mile End Stadium, Mile End",51.51854104,-0.034903714,21,1,true,false,false,10:30
715,"Aylward Street, Stepney",51.51563007,-0.049067243,8,14,true,false,false,10:30
714,"Stewart's Road, Nine Elms",51.47311696,-0.137235175,12,16,true,false,false,10:30
717,"Dunston Road , Haggerston",51.53658514,-0.075885686,9,33,true,false,false,10:30
716,"Stainsby Road , Poplar",51.51542791,-0.02356501,1,23,true,false,false,10:30
719,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264,8,24,true,false,false,10:30
718,"Ada Street, Hackney Central",51.53571683,-0.060291813,34,11,true,false,false,10:30
705,"Upper Richmond Road, East Putney",51.45971528,-0.212145939,7,18,true,false,false,10:30
704,"Mexfield Road, East Putney",51.45682071,-0.202802098,13,5,true,false,false,10:30
707,"Barons Court Station, West Kensington",51.49021762,-0.215087092,22,10,true,false,false,10:30
706,"Snowsfields, London Bridge",51.50215353,-0.083632928,27,3,true,false,false,10:30
709,"Montserrat Road , Putney",51.46321128,-0.215550761,16,7,true,false,false,10:30
708,"Disraeli Road, Putney",51.46161068,-0.21614583,23,8,true,false,false,10:30
711,"Everington Street, Fulham",51.48335692,-0.216305546,7,24,true,false,false,10:30
710,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,9,9,true,false,false,10:30
728,"Putney Bridge Road, East Putney",51.46199911,-0.206240805,18,11,true,false,false,10:30
729,"St. Peter's Terrace, Fulham",51.47893931,-0.208485293,0,22,true,false,false,10:30
730,"Bridge Avenue, Hammersmith",51.49208492,-0.229116862,18,0,true,false,false,10:30
731,"Michael Road, Walham Green",51.47727637,-0.189210466,16,20,true,false,false,10:30
732,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,1,20,true,false,false,10:30
733,"Park Lane, Mayfair",51.50542628,-0.150817316,14,2,true,false,false,10:30
734,"Plough Terrace, Clapham Junction",51.46230566,-0.175407201,22,8,true,false,false,10:30
735,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,34,1,true,false,false,10:30
720,"Star Road, West Kensington",51.48724429,-0.205279052,13,11,true,false,false,10:30
721,"Wendon Street, Old Ford",51.53603947,-0.026262677,2,14,true,false,false,10:30
722,"Finnis Street, Bethnal Green",51.52458353,-0.058631453,3,16,true,false,false,10:30
723,"Stephendale Road, Sands End",51.46822047,-0.190346493,30,16,true,false,false,10:30
724,"Alma Road, Wandsworth",51.45799126,-0.184806157,13,15,true,false,false,10:30
725,"Thessaly Road North, Nine Elms",51.47732253,-0.138748723,24,3,true,false,false,10:30
726,"Alfreda Street, Battersea Park",51.47505096,-0.150908371,13,8,true,false,false,10:30
727,"Chesilton Road, Fulham",51.47569809,-0.20587627,11,11,true,false,false,10:30
774,"Hurlingham Park, Parsons Green",51.470131,-0.20464,16,3,true,false,false,10:30
775,"Little Brook Green, Brook Green",51.496664,-0.223868,24,7,true,false,false,10:30
773,"Tallis Street, Temple",51.511891,-0.107349,20,3,true,false,false,10:30
770,"Gwendwr Road, West Kensington",51.491026,-0.209121,13,17,true,false,false,10:30
771,"Rifle Place, Avondale",51.509224,-0.216016,16,5,true,false,false,10:30
769,"Sandilands Road, Walham Green",51.473611,-0.191803,12,8,true,false,false,10:30
